	label	text
54933	0	车门开口太小，上下进出都很不方便，车辆小众，新能源政策经常波动，补贴经常变化，影响购车信心。
54934	1	省心，几乎没有其他小毛病，两年了基本没有什么维修，正常维护即可。
54935	0	噪音，加油过程中，尤其是起步时噪音很明显，跑高速的时候，缓慢给油，效果还是好点。
54936	1	性价比，当然是性价比！
54937	0	与网上说的一样，奇瑞艾瑞泽3这个车电喇叭的声音特别小，赶不上我的摩托车，头部空间小，视野障碍明显。现在的轿车一般都有个日行灯一闪一闪的，比较拉风，但艾瑞泽3没有。
54938	0	1.4的好像功率98，扭矩200多，这点数据真的很一般，还不是直喷，三大件真的太差，可以说没点技术含量
54939	0	目前尚未发现（如果后轮挡泥板处内圈是塑胶的可能会更满意）
54940	0	不太喜欢尾灯吧，整款车的设计还是非常前卫时尚的，就是尾灯不知怎么回事，看起来真的很奇怪，和整体流畅的效果不太搭
54941	0	不知道是b柱还是安全带口有异响，也不是一直有，时不时就出来了，大多时候不响
54942	1	空间很好，头部空间可以
54943	1	车的外观真的很大气,空间也非常大,坐后排真的很舒服,还有后背箱也非常大.还有的是油耗,1.6的油耗1.8的动力!
54944	0	偏硬的悬架调教，乘坐的舒适度欠佳。
54945	0	2.2t和2.0t对动力影响不大，如果都换成2.0t，降低售价。
54946	1	空间大，空间大，空间大！！！
54947	0	油耗大视野一般车子刹车时总有异响声音还有些大不知道你们有没有这种感觉准备过两天开去4s店看看
54948	0	导航屏幕不能收缩，12档动力起步肉
54949	0	目前没有可能问题还是售后
54950	0	次顶车型：厂家可以考虑换下真皮的内饰，发动机停启功能：最好设置个物理键，每次想关闭的时候都得按2次中控屏幕
54951	0	油耗稍微有点高了
54952	1	在当今汽车发展来看，优雅还能占据一部分车友用车要求，买了基本没有后悔的，只有遗憾买晚滴！
54953	1	说不上来，科技感还不错，手机远程操控很不错！这个给二百分！
54954	1	最满意的就是外观了，还有座椅坐着舒服，视野大，个人感觉比开轿车满意！！
54955	0	最不满意的就是右后侧的门开门时需要用力和内饰
54956	0	后排无出风口
54957	1	成为众多人目光的焦点
54958	0	质量真不是一般差。谁买谁后悔。去做保养时遇到一些车主的反馈是。十个车主。有九个说质量太差。
54959	0	原车高配没有空调，都只自己加装的！
54960	0	油耗高，空调异味大，小毛病多，关门声音响，刹车永远是刹不住的
54961	1	空间宽敞，动力好，省油！
54962	1	白红红的颜色石榴红真皮内饰
54963	0	底盘差点意思，乘坐舒适性差、颠
54964	0	噪音有点大，不过可以接受，市区堵车情况下，油耗有点高。动力有点肉，不过家中足够。
54965	1	最满意的是奥拓的油耗。60000公里下来平均油耗大概在百公里4.6升的样子。油价高得时候3毛4,5一公里，低的时候2毛7,8就可以跑一公里了。当然这也和路况，气温，个人驾驶习惯都有关系的。
54966	1	油耗还可以，外观无边框门。
54967	1	比教练车好开得多
54968	0	我没有什么特别部满意的地方，只是有些方面需要改进，最主要的就是做工方面了，我绝得车门之间的缝隙较大，有的地方也不是很贴合。
54969	0	储物空间太小，主驾那个拉手简直就是弱智的设计，一边开车一边还用左手去拉着拉手啊！不如设计成眼镜盒还实用点。二十几的车还用脚刹，这个必须吐槽一下，改成电子刹车那不是更高逼格了吗？
54970	0	轮毂不是铝的。
54971	1	a级车的价格b级车型和配置，应该有的功能基本都有了（eps、导航，dts功能的dvd.、倒车雷达兼视频。侧面探头等等）。外观大气，空间大。1.5ti提速快，省油都让我很满意。
54972	0	胎噪，原车配备的横滨噪音王名不虚传，只要路面稍微不好，扰人的噪音就会从车下不断轰入你的耳膜。不过噪音王的另一个外话就是耐磨王，看在耐磨的份上忍了了吧
54973	1	动力强，………超车很快……
54974	1	小巧方便，低油耗，价格实惠，代步利器
54975	0	非要说一个，就是价格吧，办下来都六十米了。
54976	1	空间宽敞，内饰好
54977	1	外观大气！空间很大！一家人出去旅游首选！性价比很高，价位一般都能接受，
54978	1	油耗，空间，外观
54979	1	储物空间，车空间，各种满意，备胎全尺寸的
54980	0	起步加速可能会有些慢，不过这个应该是动力调教的问题。后程加速会比较轻盈！
54981	1	最满意的就是空间了，确实挺大的，适合家用的车，全景天窗很不错，自驾游出去很省油，视野开阔，坐姿高！
54982	1	性价比超高，配置非常丰富。
54983	0	换挡有顿挫感，底盘低是硬伤，可能是为了像mpv那样增加舒适性吧。
54984	0	全系中控台上都是硬材质，太不应该了那一块多大点啊能用得了几个银子。还有就是日间行车灯，既然没有。这可是十多万的车子呀。
54985	0	可能就是转动轴的问题吧！为了保证足够动力，车身转动轴设计的稍微偏长，就会造成4档共振的问题，其实也不是没办法避免共振的，亲身测试：3档到40码立马换4档稳住4档缓缓加油门即可减小共振的声音！
54986	1	该有的都有了，驾驶起来很轻松不觉得累，安全感很强！nvh做的不错，虽然发动机声音、空调压缩机声音没有达到我的最高要求，但震动控制得很好！
54987	1	外观，作为一辆mpv来讲，外观真的很好很好看
54988	1	豪华的内饰，充沛的动力
54989	0	离合太高了；二档进三档好像有几次不好进，1.2的动力是硬伤，上坡更别讲了，a柱造成有不小的盲区。最可恶的是经销商太坑爹了，说好给我加200块的油，结果只加了100来忽悠我，没诚信！
54990	0	除了座椅调节比较落后以外，其他都还好，开着舒服没什么大毛病就行。
54991	0	全景天窗的左侧胶条掉过一次，但是可以自己再卡回去，之后没有再掉过，17寸的轮胎，胎缝挺大，很容易卡进去石子，开起来在狭窄通道能听到一些达拉达拉的声音，扣掉就没有了，别的问题暂时没有
54992	0	为什么显示屏在导航输入目的地的时候，只能用手指甲盖书写？
54993	1	装逼利器，外形好看，空间够大，
54994	0	够真版是铁圈，不是吕合金的，不是4轮碟刹，喇叭像摩托车的喇叭一样的声音，离合有点高，新手易死火，起步较慢
54995	1	外观相当满意，人见人爱，回头率高，开在路上都有不少车停下来问我是什么车。2.4的排量动力对我来说足够了。为了黑色内饰选择了运动版，的确好看，大气。
54996	1	车窗防夹手功能非常不错，尤其适合我们这月的刚组建没多久的家庭，孩子一般都不大，所以也就都比较好动有这个配置也就知道
54997	1	车子外观不错挺漂亮的，内饰较合我口味蛮时尚的，这个价位配置方面也比较齐全（这点长城是比较厚道的！）
54998	1	最满意的地方就是空间
54999	0	1.5t很快就回下线了，微信都发布了！但是这动力有点让人搞不懂，按道理说杰德更重，动力不升反降！
55000	0	底盘要是再高点这车真无敌了。
55001	0	后排空间小，刹车有噪音
55002	0	内饰有点老气。
55003	1	车车没有异味,开起来也很平和,90岁的外公坐了都说了可以,很稳
55004	0	偶尔有点异响
55005	0	3档内顿挫，车太大，小路上容易刮到车毂，安吉星和carplay不能同时运行
55006	0	中控的内饰稍微差点，感觉导航有点小，不够大气
55007	0	实在用不惯自动启停，并且默认开启不能默认关闭
55008	0	排气太丑了。。。
55009	0	低俗不踩油门确实有点自己刹车的感觉，不过没有那么严重！！！再有就是咱们车那个手机互联真心别扭啊，必须得连usb再连蓝牙还有不能锁屏，不知道为什么这么繁琐！！！
55010	1	最满意的地方就是荣威e550的驾驶的平顺，没有任何顿挫感；至于驾驶配置方面来说，我感觉还可以，可以说基本安全功能都有，实用性强。空间方面，个人感觉后排平坦舒适，适合家用。
55011	1	越野性好，空间大，很适合外出游玩
55012	1	加速的时候比较平稳，驾驶感觉完全和轿车相同，握住方向盘就有种操控的欲望，转向精准，路感强，操控灵活，个性十足非常有肌肉感
55013	0	油耗高，配置低，分时四驱。越野不等于就要简陋。
55014	1	suv样式不到6万块钱觉得合适
55015	0	—离合器行程太长，如果像奇瑞e3的离合器开起来会舒服很多
55016	1	尽管甲壳虫现在也没有那么稀少了，开出去依然非常吸引人眼球
55017	0	没有手扶箱，停车后，不会自动关车窗，车窗按钮有点紧。没有天窗。
55018	0	轮胎，固特异，鼓包大王，气死了！底盘太硬，胎压放到2.3好很多，手动空调竟然是……无语！
55019	1	1.第七代皮卡的车身，开起来有来高端越野车的那种高高在上的感觉，当然除开后面钢板弹簧的体验。2.货箱很长，很实用。3.离地间距的高度，甩同级别车型一大截。
55020	0	油耗比较高没有自动锁车功能经常忘记锁车导航不能汉语输入
55021	1	外观挺好看
55022	1	空间大，油耗低。一家5口人坐上去很宽敞，视觉效果很好！
55023	1	最喜欢蝴蝶尾灯和无框车门，还有音响效果超赞
55024	0	路噪高速走水泥路的时候比较明显不过也是很夸张那样喽，还是能接受的！只要不走水泥路还是蛮安静的，市区开没问题！同事喷了地盘装甲说好了很多，改天抽空也用弄下
55025	0	车窗没有一键升降，显得人性化方面感觉稍微低了那么一点。不过完全不影响平常出行驾驶的感受，也不算是什么大的缺点。
55026	0	加速时发动机噪音
55027	1	空间巨爽，不管是宽度还是前后排，都很舒服，刷了北极星后动力杠杠的。花了xc60的钱买了一辆xc90，晚上睡觉了还能笑醒，那叫一个乐啊，一年前完全不敢想能拥有一辆xc90
55028	1	遮风挡雨自由方便
55029	1	舒适坐姿很舒适最主要二排空间不错
55030	1	2.2t柴油动力，油耗低动力强劲。高配置作为韩系车的优点被一如既往的保持下来。
55031	1	空间很大，后备箱可以放好多东西，外观特别有新意，可以说这是一次非常有诚意的改革，全新爱丽舍完全颠覆了老爱丽舍在我心里的印象
55032	0	目前还没有明显的缺点，哦就是五千多公里的时候出现工作台异响，有点儿郁闷。
55033	1	最满意的就是外观了，买这车都朝着它外观去的，动力也好，开起来舒服。
55034	1	大大底盘高
55035	0	排气排气排气真的不行必须改改改
55036	1	最满意的是空间空间利用配置颜值
55037	0	前面的操作台样式太老了，没有导航，自己装了也只能装七寸的。
55038	1	隔音可以，动力输出足，空调给力
55039	1	方向非常轻，空间超大，独立座位带扶手，非常舒适，外观属于那种你越看就越喜欢的那一种，看着有点越野范，透镜大灯，带高度调节，超大的中央触摸屏，前后碟刹碟刹碟刹！
55040	0	都还是比较满意，只是加油有点跳枪！
55041	1	空间很大，关观时尚，中控细致，性价比高
55042	1	动力充沛外观时尚空间超大前排可以坐3个人内饰漂亮挂挡在仪表台那里很顺手挡也好挂很顺畅价格实惠朋友都不相信这是几万的车。有一次在加油站还被误认为是奔驰。虚荣心在膨胀啊哈哈
55043	0	就是太稀有了＂到哪都会有人问＂哈哈
55044	1	空间和内饰
55045	1	最满意的就是这辆车的动力，提速完全不费劲，非常爽，开起来很迅猛
55046	1	老款70改装差速器效果非常好
55047	0	怠速有轻微抖动，目前遇到的问题之一，但是江铃应该是考虑到了这一点，应该不会是大问题，否则他们也不会完全放任这种现象。
55048	1	油耗低，噪音小
55049	1	空间够大，中排放倒之后打开最后面的两个座椅，简直商务舱。拍照发了朋友圈之后直接炸了！
55050	0	油门太灵敏。不太好掌握。
55051	1	最满意的就是这辆车的外观和内饰
55052	0	发动机噪音抑制不理想特别是空调扇启动后、后排座椅无头枕
55053	1	好转速后提速还是很给力的，同等级别中不怯场。又因为自己心里有个fd2的梦想，所以这款车子的外观足够让你着迷。特别是它的尾灯与代思域不通的地方让很多喜欢fd2的人更满意。
55054	0	动力稍微有点不足！不如1.5的有劲！空车感觉还可以！座满人或者拉上货！明显感觉踩油不走路！
55055	1	开不坏的丰田，从小都灌输这思想，suv然后因为价格和品牌就买了荣放。
55056	1	国货车和国足一样，有进步。
55057	0	发动机的噪音稍大，内饰异味比较的大，刚提车的第一个月真心是有点熏得受不鸟，吃了一个月的柚子，然后又用了康屋的新车净化包，才给弄没了，折腾一个月印象很深刻！
55058	1	该车动力好，且省油、换档快速平顺，隔音也很好，是后驱车操控好，总之还可以。
55059	1	赋有科技感的内饰和一直期待的b&o音响，音响效果符合预期，低音媲美boss。
55060	1	动力非常给力，车子很大很沉但是从来没有出现过带不动的情况。准备再过些日子开出去自驾游一圈，不要浪费这辆车的性能。
55061	1	操控过弯都不用减速
55062	0	小毛病太多，而且维修有难度
55063	1	内饰和外观
55064	1	变速箱很平稳，提速还是很快，不赛车就够用！记忆座椅方便，自动头灯实用，油耗也很满意！
55065	0	这个油耗略高，主要还是因为车重的原因，用料皮实导致了油耗略高。
55066	1	空间舒适度不错又省油外观漂亮时尚大气
55067	0	后排空间确实没有想象中大；但坐起来不会感觉到局促
55068	1	车内静音效果好，动力足够应付日常所需，超车爬坡不吃力，各项配置实用性高，不是一个噱头，而是实实在在能够用的上的，人机交互非常棒，语音操作相当灵敏，而且方言也能听懂。
55069	0	导航简直水到家，好几个按键都不好使
55070	0	冷车发动机呻吟大，跑起来轮胎声音偏大，车内躁音偏大。
55071	1	安全性高，1.4吨的车身搭配18寸的大脚，让你在公路上行驶的时候感觉非常的扎实稳健！
55072	0	目前来看2.4的发动机油耗跟显示的平均油耗不符合，相差大约2个多油，而且凯尊的座椅有点硬，时间长了很容易腰酸。
55073	0	最不满意的地方就是流量只有2个g不够用啊
55074	0	你的漆还能再薄一点吗.其他没毛病
55075	0	后排横向空间确实窄，常规体型3人的话不宽裕，只能说够用，四个大人一个小孩没问题，座椅确实比较直，坐久了有点累。
55076	0	噪音比较大，不过后驱车都是这，也没办法
55077	0	刹车太软
55078	0	新车有皮具异味，可以考虑随车放些炭包，应当把切换歌曲功能放到方向盘上，还有自动启停可以默认关闭。
55079	0	舒适性能不算很好，也许我感觉它的底盘调教硬的关系
55080	0	做工一般，内饰气味有点重，还有就是发动机怠速嗒嗒响
55081	0	动力偏弱，老旧的2.4l发动机，对于1.85吨的车重，确实难以轻松驾驭，起步慢，提速一般。上到40以上提速还行。追求动力和激烈驾驶的人就不适合了。
55082	0	提车至今我对我的小奔没有不满意的地方，非要说就是坑爹的长安，手豪版的各种配置都很低，导航没有，安全扶手没有，雷达没有，倒车影像没有，而且我这个地区的价格真是一分都不少，唉，只怪奔奔太吸引我。
55083	1	空间够大够气派，1.8的大嘴油耗很低。方向盘很轻。前后雷达,后视影像，中控大屏操作系统很简便。前面那牟利的鹰眼大灯。还有一键进入，一键启动，电动座椅。主动安全的esp，等等满意的太多了就不再说了
55084	1	最满意的不止一点哟~大气的外观，暴躁的发动机动力，（跑起来的时候）经典的中控。尤其是宽敞的空间，及中排座位能360度旋转的功能，铝合金轮毂，四轮碟刹等都挺满意，都让我觉得这个车就是我的菜。
55085	1	不经意间看了你一眼，从此不忘你容颜。当然是外观啦，还有品牌
55086	1	：对我而言最满意的是价格，当然并不是所有人都有这机会，同时这机会也不一定就是个大便宜，除此之外，满意的要数对福特品牌和一如既往的皮实，安全配置方面十分满意。
55087	1	颜值挺高，外观好看，独立后悬挂跑起来很稳。1.6配cvt蛮好开，动力不肉提速不错，起步居然略有小小的推背感。隔音效果出众，配置相当厚道。另外奇瑞的安全性就不墨迹了，你们懂的。
55088	1	十月一去了趟烟台加了200块钱的油跑了650公里
55089	0	最不满意的就是噪音了，七八十个的时候就很吵了，关窗情况下，车里说话需要提高嗓音，这个轴承容易坏，目前四个都换过，还有就是后视镜，鸡肋啊简直
55090	0	一开空调，动力下降很明显…
55091	1	被动安全配置比较高车子相对比较宽稳定性好
55092	0	倒车时动力不足，档位比较难挂，其他的也就认可了，但比较许多车都有这样的情况，相信今后加些好的机油和齿轮油看看是否有所改善。
55093	1	v6/8速/4驱
55094	1	绝对是小车大空间，在4s店坐进车厢的第一秒，那种空间感和驾驶席的高宽视野就迷住我。虽然外表拉风有个性（我也非常喜欢），但也有很实用这方面，可谓两全其美。
55095	0	车轮毂会产生大量的黑色粉末。新车有异味，放几天，除了甲醛好多了，后备箱容积很小
55096	1	油耗低，基本没有小毛病，空间大
55097	0	最不满意的就是仪表盘中间那个小屏幕了，为什么不能选装彩屏？？？？？之前开的索九顶配都是彩屏，到奥迪这儿反而变成黑白得了，看个东西得辨别半天！！
55098	0	后备箱开启方式，脚刹，黑内饰，味道很重
55099	1	漂亮的外观，有劲的动力，不俗的口碑
55100	1	1.大掀背，帅，后备箱空间超大；我买了块底盘护板，盒子很大，以为没地方放，谁知道打开后备箱直接扔进去了，尽然扔进去了；2.中庸大气的外观，我选得潮灰更是如此，符合我的性格；3.大众的稳定的口碑吧。
55101	1	还是空间大，坐七个人不挤，胖子除外
55102	1	车内空间，储物空间，后排比例放倒全平
55103	0	避震真的偏硬,。
55104	1	车身小巧，操作灵活，在哪里都好调头，容易找停车位
55105	0	发动机噪音大！气门声音也大！车内异响多！
55106	0	除了等车时间长没啥不满意的，但是等的值。宝鸡投产了，祝没提车的早日提车！！！
55107	1	车子外观很美，
55108	0	最不满意的就是变速箱异响，1.2.3.档顿挫很强，尤其是走点颠簸的路上，打开窗户就能听见咔咔的响，希望召回。
55109	1	外观、空间、隔音、操控等还是比较不错的
55110	0	油耗略高，胎噪胎噪胎噪，重要事情说三遍过弯倾斜角度有点大。
55111	1	hold功能简直解放了你的双手
55112	0	非要找出来的话，那就是熄火后开关车门一次才能切断所有电源，否则电瓶就要损坏。
55113	1	最满意就是外观设计，
55114	0	估计少不了11万。有点小贵啊
55115	1	仁者见仁智者见智，外观是其一，二是油耗，三是操控
55116	0	后排座位中间坐感觉有点硬，8寸屏幕反映太慢！悬挂可以接受！
55117	1	多年的品质口碑
55118	1	便宜，所以无所谓外观什么的
55119	0	售后网点较少，服务有待提高
55120	0	提到最不满意那完全不用考虑的就是备胎，这跟摩托车胎有啥区别，先不说配全尺寸的了，哪怕是配个像样点的也好啊，这点真的有待改进，不知道老款的是不是这样。
55121	1	空间大，操作灵活。
55122	0	缝隙大真心大昌河啊昌河哎
55123	0	v7是跟艾3比。楼主你对比错了
55124	0	大灯光线夜间高速跑就显得太弱
55125	1	二十多万的后驱跑车，动力足够，大爱无框车门，各方面对得住这个价格了！
55126	0	提车时间有点长，用了3个小时，不过店里服务确实好，讲的细，生怕你没学会！
55127	0	开久了有一点点噪音
55128	1	本田的车子好开。
55129	1	骚，外观实在是太亮眼了，描述了同级的bba
55130	0	后备箱太小，基本装不下什么
55131	1	车子有个性，帅气。
55132	1	动力好，车开起来特别舒适。油耗也不高，车开起来非常的稳。各方面配置也挺好。做工用料都贴别扎实，新车基本没有什么味道。安全系数也很高。
55133	1	外观还凑合
55134	1	空间够大，外形好看
55135	1	虽然是上市7年的车型，但经过改款之后整体看起来还是不落伍。16款配置在同价位车里面真的是没得比。吐槽最多的舒适度我觉得还不错（相对之前的11年捷达），异响目前也没发现。16款改的搪塑中控绝对得点赞！
55136	1	空间大，内饰舒服，座椅支撑到位，重要的事情说三遍，空间大空间大空间大
55137	0	减震硬，车型老，后排空间小
55138	0	底盘有点低，农村跑容易托底
55139	0	油耗，这是硬伤！6变速箱导致起步不是一般的顿挫，思考的太厉害！如果通用考虑换变速箱油耗真的会好点！还有外观，前面车头也太短了，看起来好不协调！
55140	1	车子前脸非常漂亮，内饰很年轻，空间也可以
55141	1	外形设计非常独特近乎完美的颜值、全景天窗超大尺寸、操控非常灵活、内饰用料有诚意、1.5t发动机动力出色、内部空间很大储物空间很受用、座椅舒适度非常好、导航比较人性化实用性好。
55142	0	车身两侧比同级别其他车型更容易溅起泥浆，应该是侧面导风设计的问题！
55143	0	停车的时候，有太多人过来围观，经常问同样的问题。
55144	1	油耗比较低，开起来很顺手。
55145	0	4档自动淘汰啦，市区油耗高。车子减配厉害，车尾居然没有防撞梁，高科技配置太少太少。
55146	0	储物盒质量较差，外壳都有变形情况，空间也小；
55147	1	外型时尚有档次，后备箱空间大，动力足，车身厚实质感超好，跑高速动力足，车身稳，爽歪歪，，,，，，，，，，
55148	0	充电麻烦，家里是2000年的小区，停车都在地面，停车费便宜但是停车位紧张，车位根本排不上号，楼下也都停满了，飞线也得抢占位置；去充电站等待时间太长，所以充电虽然都能充上，但还是蛮折腾人的。
55149	0	暂时没有，整体不错
55150	0	没有abs等刹车辅助系统，原车音响简陋。
55151	0	我的车有异响，去了两趟4s店都还没解决，另外两个前门反光镜的部位有漏风，看论坛是通病，自己动手可以解决，天气暖和了自己解决吧。还有手刹那个接缝确实有点大，东西掉进去不好捡出来。
55152	1	前脸很霸气操控很牛逼
55153	0	内饰。
55154	0	油耗高，开两年后动力个减震器都开始老化
55155	0	最不满意的是砂石击打底盘的声音，加装挡泥板后貌似有所減少！做工细节有提升空间。
55156	1	外觀流线超美
55157	0	偶尔有异响
55158	1	毫无疑问就是法拉利整出来的声浪！赞~~~外形也很拉轰！！尤其是在bba和保时捷路虎这样的车满大街的时候，能脱颖而出！
55159	1	外形很满意，很有特色，很酷，我及家人都好喜欢，同事都说这车好炫！内饰比起老款大有改进，超喜！不得不说的就是发动机及油耗，三菱的机器肯定有出色的发挥，目前综合油耗6.6左右，满意！
55160	0	开空调动力下降，这个没办法，小排量的车都这样，深踩油门还是可以的。
55161	1	乘坐空间宽绰，给人惊喜。
55162	1	外观好看，运动座椅包裹性好，操控杠杠的。
55163	0	发动机噪音太大，路过不平整的路面时，不知道从什么地方传出“嘎吱嘎吱”的声音，仔细去听，却突然间没有了，减震偏硬，没有那种缓冲的感觉。
55164	1	外观很潮，颜色很骚油耗很低
55165	0	感觉后排座椅的靠背有点硬，长时间乘坐有点不太舒服
55166	1	外观大气，流线性，装载空间大，视野宽阔。
55167	0	车内有异响这一点受不了。
55168	0	全车只有两个气囊，厂家在安全配置上不走心。
55169	1	酷酷很厚道，全系标配，同时还标配天窗、行李架（其实这两个不太关注），同价位里面，做到这些的合资车还是不多的。
55170	1	空间特别大！不得不说当初决定买这款车的主要目的就是出游，舒适成为了首选。家里已经有一辆买菜车了，但是开着出去玩的话，肯定还是有一定的局限性，在考虑了多方面因素后，最终还是选定了这款车。
55171	0	发动机启停技术，我不知道费不费发动机，但每次上车我都把它关了！
55172	0	油耗偏高
55173	0	手动高配车型，居然只给配一个遥控钥匙，奇瑞也真是的，车子造的性价比已经这么高，没必要在这小点上抠抠搜搜的
55174	1	看着迷人''到那里都是稀有物种''我08年都想买了那时候看到这个车就有一种说不出的感觉无米当时只好放弃：08年卖40万''好??容易有钱了＂长价了＂
55175	0	最不满意的是后备箱有点小了，不过用的不多，还有就是底盘有点硬，坐后排的乘客反馈颠簸路段时候的舒适性不好。
55176	1	车子空间很大，天窗特别大。孩子非常喜欢。动力也非常满意，双涡轮增压发动机，加速时有推背感。
55177	1	车子的空间真的很大
55178	1	漂亮的车身外观！非常优越的空间面积！上下班开车需要的动力完全足够，后续动力也够充足！
55179	1	空间大，外观时尚，配置丰富
55180	1	风光580首先是它的外观，外观大气很有格调，侧身线条感强，整体感觉很不错，当然还要车的空间大，坐着很舒适，后备箱也宽敞，实用性强。
55181	1	毫无疑问内饰豪华，空间同级最大，外观大气。
55182	1	稳定性，底盘能升高，综合油耗
55183	1	功能齐全，多功能方向盘，蓝牙电话，倒车影像，前后雷达，导航都是我非常适用的。
55184	0	声噪大，空调开大时电机声大。
55185	0	变速箱2档顿挫严重，一点不夸张，家里四辆车，这辆是最严重的，2档有闯档的感觉。
55186	1	最满意的是全景大天窗，视野宽阔，开车的时候能看见天空心情别说多舒畅啦，当然啦雾霾天除外，还有不得不说的是这个手机操控，像我这种丢三落四的人，确实是方便不少
55187	0	现在还没有吧
55188	0	铁轮毂，要换
55189	1	他还是心挺硬气的。
55190	0	行驶过程中噪音较大，中间娱乐只有收音机和usb接口，轮胎看起来较小。中间娱乐的可以再加一个cd或磁带的。
55191	1	骑士空间大，操控容易，视野开阔,油耗可以。
55192	1	接待我的那个销售服务态度不错
55193	0	整车价位偏高，潮州比指导价高几千块钱，一点点的退步余地都没有，有点欺客！不知道其他地方是否也是如此，档位感觉比较难换档，比较生硬。
55194	0	动力捉襟见肘
55195	0	个人感觉减震有点硬，有点跑偏，灯光有点暗，其他都还好，看到1000公里了快昨天是了下感觉又不不跑偏了，不只什么原因，仪表盘有点小异响，不太明显。
55196	1	非承载车身及操控。
55197	0	目前还未发现。
55198	1	外观变成熟了我还是比较喜欢的，有点欧洲车的感觉
55199	1	动力，外观，内饰都很满意
55200	1	没什么毛病，同级别的情况下空间很好！
55201	1	配置蛮高的
55202	1	性价比超高，a级车的价格b级车的享受，配置高动力强，乘坐舒适，高速稳当，还算省油（本人喜欢大油门开快车，综合8.5还算可以）外观耐看，手动耐操，目前没遇到什么大问题，4s服务尚可
55203	0	车漆薄啊，稍微擦哈不得了，还有就是稍微轻了点，跑高速有点飘，后排空间有点肉??
55204	0	模具和装配工艺差，接缝处理太难看。
55205	0	内饰很土之前变速箱的口哨声不知道后期会不会一样出现还有就是简配1.6的没有esp
55206	1	配置在同级别里鲜有匹敌，空间表现非常不错，安全配置应有尽有，外观内饰炫酷拉风，国产精品。
55207	0	没啥不满意的面包车你还想还车宝马的感觉，不过车的接缝间隙也忒大了铁皮太薄了，跟五菱的一笔都不是一个档次的车，车重还比人家重，钣金还没人家的好
55208	1	外观设计的仿生学猎豹式前脸很是喜欢后面设计的也很有层次感到时候再加上保险杠和侧踏就完美了很喜欢g3那双炯炯有神的眼睛
55209	0	内饰粗糙，油耗略高
55210	1	最喜欢的就属收音机上的电子表了，从买车时间就没跳过走的非常准确。
55211	1	动力不错，以前是一辆11款1.6速腾，现在开这车很过瘾，外观也比较拉风。
55212	1	对比同类型的车，性价比较高，标配esp，四个座位都有安全气囊，油耗低，车内空间比较大，后排空间也很大，尾窗还有遮阳帘挺高级的。
55213	1	加速超车什么的很不错.音响效果好
55214	1	动力、空间
55215	1	地盘非常稳，感觉比德系车扎实，方向盘指向绝对的，刹车系统感觉超爽
55216	1	底盘，外观，空间很赞。
55217	0	车速80到120共振方向盘也抖动别跟我说啥动平衡四轮定位没用修了好几次了都无果继续修抓狂还有油箱盖没法锁…有点担心
55218	1	内饰做工漂亮比奔驰和宝马能让人看上去舒服，外观油漆好！品牌价值好像高过于bbal的！
55219	0	车子的仪表盘看起来太朴素了，既没有炮筒式设计也没有很炫的配色，看起来太普通廉价了。
55220	0	没啥不满意啊。
55221	1	空间够大，质量也不错。在大街上还是经常看到e5的，这车比一些合资车还是好很多（同价位的情况下）
55222	0	噪音大，油耗高，空调时空档1500-2200吓人的待速，
55223	0	车子起步有点肉了，起步反应总是有延迟，平时上下班的道路上就怕遇到红绿灯路口，对比其他的等车大军，一下子就能看出差距，有点小郁闷。
55224	0	最不满意就是车比较肉，起车到40km/h之前总有一种在开大汽的感觉，飘飘忽忽就是踩油门不走路，过了40km/h后加速才慢慢给力起来。
55225	1	最满意的当然是油耗了磨合期里我试了一下加了200元跑了700多公里。还有就是我买的是晶岩灰说是晶岩灰我感觉却是紫色光线不一样颜色还有不一样的变化，瞬间感觉赚大了。空间就不用说了现在的经凑车都差不多。
55226	1	外形是我最喜欢的，大大的笑脸看着就高兴，整体的设计也很有感觉非常可爱，实用性很高很适合作为家用车全家一起出门什么的很合适，安全配置很到位，操控很棒，超车并道一气呵成。
55227	0	这车真的空间太小了，买回家都被家人一顿数落，不过自己上下班代步影响并不大。
55228	1	配置高很实用。
55229	1	外观比较满意，配置性价比高。方向盘虚位比较少，语音识别率比较高。内饰材料比较高位，隔音效果在国产中比较上乘。动力比较充沛，档位平顺，后排出风口赞一个。acc巡航高速好使，但加速减速使人不太舒服。
55230	0	有点胎噪.没有导航和倒车雷达差评差评
55231	0	后备箱太小，第三排座椅不翻起来放不下多少东西。还有就是第三排座椅太矮了
55232	0	有些实用的配置都缺席了，比如倒车影像和雷达，这二者哪怕有其一，我也不会吐槽了。对于大多数车友吐槽的中控塑料感浅色门板等，个人觉得基本能够接受。
55233	1	空间家用足够了，过年回老家，拉人，回来拉东西装的太多上下6楼跑了11次，累死我了。有车的感觉真好。
55234	1	2013款20i有了几项减配，其中空调取消了双区自动也就算了，这个后视镜折叠最实用方便的功能的缺失真是很不应该。
55235	0	异响多了点
55236	1	单纯就我来说最满意的是价格，后面详谈，够大算一个，还有就是外观看久了真的还是挺大气的。远程启动啊，无钥匙进入和锁车啊这些都可以，还有就是按两下还是长按的自动升窗。
55237	1	外观方面设计不错，我呢，需要一款拉货的车，但又不想要面包那样的，太土气，这款车的外观比面包可好看多了
